lead_id,client_id,fecha_lead,canal_origen,hora_lead,dia_semana,has_vtex,producto_visto,cat_producto,punto_abandono,tiempo_pagina_s,paginas_sesion,uso_comparador,items_carrito,sesiones_72h,device,source_medium,convertido,prob_conv_true
lead_000169,GA4_6324793,2025-06-02,formulario_web,14,1,1,Plan 100GB,plan_movil,view_item,119,4,0,0,2,desktop,google_cpc,1,0.6694
lead_000170,GA4_7409080,2025-11-24,formulario_web,16,5,1,Samsung A55,equipo,view_item,7,7,1,0,0,tablet,google_cpc,1,0.4334
lead_000171,GA4_5314727,2025-09-17,whatsapp_inbound,8,2,1,Plan 10GB,plan_movil,view_item,31,2,0,0,1,mobile,google_organic,0,0.6945
lead_000172,GA4_2527147,2025-11-08,formulario_web,15,6,1,Plan 10GB,plan_movil,view_item,17,3,0,0,0,mobile,google_cpc,0,0.3562
lead_000173,GA4_2923417,2025-04-12,whatsapp_inbound,10,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4771
lead_000174,GA4_2666541,2025-03-20,formulario_web,9,3,1,Samsung A55,equipo,view_item,6,5,0,0,0,mobile,google_organic,0,0.3176
lead_000175,GA4_3821189,2025-07-11,whatsapp_inbound,6,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3829
lead_000176,GA4_5787407,2025-03-24,formulario_web,19,0,1,Plan 20GB,plan_movil,view_item,61,8,0,0,2,mobile,google_cpc,1,0.8926
lead_000177,GA4_3416493,2025-10-04,whatsapp_inbound,14,5,1,Plan 50GB,plan_movil,view_item,85,5,0,0,2,desktop,directo,0,0.8664
lead_000178,GA4_4064676,2025-09-29,boton_ayuda,17,3,1,Plan 50GB,plan_movil,view_item,48,4,0,0,2,mobile,google_cpc,0,0.6025
lead_000179,GA4_5287493,2025-01-01,whatsapp_inbound,19,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.8301
lead_000180,GA4_2503717,2025-11-03,whatsapp_inbound,18,1,1,Plan 20GB,plan_movil,add_to_cart,52,3,0,2,0,mobile,google_cpc,1,0.8954
lead_000181,GA4_3587505,2025-06-15,whatsapp_inbound,15,5,1,Plan Hogar,internet_hogar,add_to_cart,68,6,0,2,0,tablet,google_organic,1,0.7082
lead_000182,GA4_6147152,2025-09-08,boton_ayuda,13,0,1,Motorola Edge,equipo,add_to_cart,22,6,0,1,2,desktop,whatsapp_link,0,0.3274
lead_000183,GA4_7832964,2025-01-10,boton_ayuda,13,6,1,Plan 50GB,plan_movil,add_to_cart,9,7,0,1,0,mobile,facebook_ads,1,0.3953
lead_000184,GA4_3838554,2025-02-27,whatsapp_inbound,17,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.3635
lead_000185,GA4_1988408,2025-07-05,formulario_web,15,0,1,Samsung A55,equipo,view_item,125,3,0,0,1,mobile,directo,1,0.3963
lead_000186,GA4_6457472,2025-06-07,formulario_web,20,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5223
lead_000187,GA4_4044357,2025-05-03,formulario_web,20,1,1,Plan 10GB,plan_movil,begin_checkout,29,5,0,1,0,mobile,google_cpc,1,0.8598
lead_000188,GA4_1455856,2025-01-30,formulario_web,9,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2629
lead_000189,GA4_1981497,2025-05-04,whatsapp_inbound,8,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4649
lead_000190,GA4_6000018,2025-10-18,whatsapp_inbound,17,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5166
lead_000191,GA4_7542102,2025-02-10,boton_ayuda,12,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.3915
lead_000192,GA4_2656653,2025-02-13,boton_ayuda,1,2,1,Plan 20GB,plan_movil,begin_checkout,5,2,0,1,1,mobile,google_cpc,0,0.5767
lead_000193,GA4_6369404,2025-09-06,formulario_web,20,5,1,Tablet,equipo,view_item,93,4,0,0,2,mobile,facebook_ads,1,0.7919
lead_000194,GA4_3390091,2025-02-05,whatsapp_inbound,10,5,1,Plan 20GB,plan_movil,view_item,36,2,0,0,2,mobile,google_organic,0,0.7544
lead_000195,GA4_7926017,2025-09-30,whatsapp_inbound,21,5,1,Plan 20GB,plan_movil,add_to_cart,43,4,0,2,1,mobile,directo,1,0.8752
lead_000196,GA4_6439471,2025-03-06,formulario_web,18,3,1,Plan 10GB,plan_movil,add_to_cart,11,4,0,1,1,mobile,email_claro,1,0.6738
lead_000197,GA4_5327419,2025-03-07,boton_ayuda,19,4,1,Tablet,equipo,view_item,5,2,0,0,1,desktop,facebook_ads,0,0.2647
lead_000198,GA4_7300065,2025-12-04,boton_ayuda,10,3,1,Plan 20GB,plan_movil,add_to_cart,152,3,0,1,3,desktop,facebook_ads,0,0.5756
lead_000199,GA4_3029477,2025-09-01,formulario_web,10,6,1,Plan Hogar,internet_hogar,view_item,131,8,1,0,2,mobile,google_organic,0,0.7234
lead_000200,GA4_1870370,2025-10-09,formulario_web,16,2,1,Plan 10GB,plan_movil,begin_checkout,74,3,0,1,3,desktop,google_cpc,1,0.9071
lead_000201,GA4_4398383,2025-03-26,whatsapp_inbound,9,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5135
lead_000202,GA4_5020206,2025-05-16,whatsapp_inbound,12,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.555
lead_000203,GA4_4967662,2025-09-28,boton_ayuda,12,1,1,Plan 10GB,plan_movil,view_item,8,6,0,0,1,mobile,directo,0,0.2726
lead_000204,GA4_9270822,2025-11-07,formulario_web,9,3,1,Plan 10GB,plan_movil,add_to_cart,5,3,0,1,0,mobile,email_claro,0,0.5392
lead_000205,GA4_9533248,2025-08-05,whatsapp_inbound,10,0,1,Plan 20GB,plan_movil,view_item,30,6,0,0,4,mobile,facebook_ads,1,0.9056
lead_000206,GA4_9462784,2025-04-19,whatsapp_inbound,19,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.7478
lead_000207,GA4_7460044,2025-10-04,formulario_web,9,1,1,Samsung A55,equipo,add_to_cart,64,2,0,2,3,desktop,google_organic,1,0.6757
lead_000208,GA4_2930745,2025-12-20,whatsapp_inbound,2,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4114
lead_000209,GA4_5517895,2025-04-13,whatsapp_inbound,17,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5059
lead_000210,GA4_2017235,2025-06-09,formulario_web,22,4,1,Plan 20GB,plan_movil,view_item,99,2,1,0,2,mobile,google_cpc,1,0.8717
lead_000211,GA4_6340799,2025-07-24,formulario_web,12,6,1,Plan 50GB,plan_movil,view_item,81,6,0,0,0,desktop,facebook_ads,1,0.441
lead_000212,GA4_8798444,2025-12-10,formulario_web,8,3,1,Plan 10GB,plan_movil,begin_checkout,5,5,0,2,2,mobile,facebook_ads,0,0.8654
lead_000213,GA4_7829609,2025-11-29,whatsapp_inbound,16,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.572
lead_000214,GA4_2098206,2025-07-11,formulario_web,21,6,1,Plan 10GB,plan_movil,view_item,23,10,0,0,2,mobile,directo,0,0.6129
lead_000215,GA4_9123050,2025-08-13,whatsapp_inbound,19,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5438
lead_000216,GA4_1484969,2025-09-22,whatsapp_inbound,17,6,1,Plan 10GB,plan_movil,begin_checkout,98,3,0,1,2,mobile,google_organic,1,0.9751
lead_000217,GA4_7836611,2025-08-20,formulario_web,12,2,1,Samsung A55,equipo,add_to_cart,23,2,0,1,0,desktop,directo,0,0.3693
lead_000218,GA4_4921514,2025-03-03,formulario_web,16,0,1,iPhone 15,equipo,begin_checkout,7,4,0,1,0,desktop,whatsapp_link,1,0.6754
lead_000219,GA4_1312439,2025-05-07,boton_ayuda,7,6,1,Samsung A55,equipo,view_item,5,3,1,0,0,mobile,email_claro,0,0.2679
lead_000220,GA4_5515751,2025-04-26,formulario_web,18,3,1,Tablet,equipo,add_to_cart,50,4,0,1,2,mobile,google_cpc,1,0.7515
lead_000221,GA4_2703045,2025-02-02,formulario_web,19,0,1,iPhone 15,equipo,add_to_cart,34,7,1,2,4,mobile,google_organic,1,0.9368
lead_000222,GA4_5132498,2025-06-23,whatsapp_inbound,22,4,1,Plan 20GB,plan_movil,view_item,116,6,1,0,1,mobile,google_cpc,1,0.8821
lead_000223,GA4_3106737,2025-01-11,whatsapp_inbound,11,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.4437
lead_000224,GA4_6110555,2025-10-29,whatsapp_inbound,1,6,1,Plan 50GB,plan_movil,add_to_cart,114,18,0,3,2,desktop,facebook_ads,1,0.8691
lead_000225,GA4_7824064,2025-10-11,whatsapp_inbound,16,0,1,Plan 50GB,plan_movil,add_to_cart,5,3,0,1,2,mobile,google_cpc,1,0.9014
lead_000226,GA4_8482340,2025-04-28,boton_ayuda,18,1,1,Xiaomi 14T,equipo,view_item,16,4,0,0,3,desktop,whatsapp_link,0,0.2049
lead_000227,GA4_2407748,2025-10-29,whatsapp_inbound,19,4,1,Plan 50GB,plan_movil,view_item,13,4,0,0,1,mobile,email_claro,1,0.7502
lead_000228,GA4_9395862,2025-04-23,boton_ayuda,9,1,1,Plan Hogar,internet_hogar,view_item,5,5,0,0,0,mobile,google_cpc,0,0.2141
lead_000229,GA4_4413440,2025-01-04,formulario_web,11,5,1,Plan 100GB,plan_movil,add_to_cart,125,3,0,2,1,mobile,google_organic,0,0.7852
lead_000230,GA4_3388522,2025-02-06,formulario_web,15,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3545
lead_000231,GA4_7263022,2025-12-29,formulario_web,12,0,1,Plan Hogar,internet_hogar,begin_checkout,24,3,0,2,3,mobile,google_cpc,1,0.8649
lead_000232,GA4_3821731,2025-11-20,formulario_web,20,0,1,Plan 20GB,plan_movil,view_item,159,2,0,0,1,mobile,google_organic,1,0.7038
lead_000233,GA4_5113127,2025-01-31,formulario_web,15,5,1,Plan 20GB,plan_movil,view_item,41,4,0,0,1,desktop,google_organic,0,0.249
lead_000234,GA4_8109386,2025-04-28,whatsapp_inbound,19,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7372
lead_000235,GA4_8578973,2025-02-04,formulario_web,17,4,1,iPhone 15,equipo,add_to_cart,39,4,0,3,2,desktop,facebook_ads,0,0.6578
lead_000236,GA4_1701154,2025-01-17,whatsapp_inbound,19,4,1,Samsung A55,equipo,begin_checkout,27,7,0,1,2,desktop,facebook_ads,1,0.8828
lead_000237,GA4_1016794,2025-06-19,whatsapp_inbound,12,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.579
lead_000238,GA4_8795567,2025-02-06,formulario_web,20,6,1,Plan 20GB,plan_movil,view_item,9,12,0,0,1,mobile,google_organic,0,0.6676
lead_000239,GA4_5852800,2025-09-21,whatsapp_inbound,11,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5632
lead_000240,GA4_3808198,2025-05-02,boton_ayuda,16,4,1,iPhone 15,equipo,view_item,37,5,0,0,2,mobile,whatsapp_link,0,0.2177
lead_000241,GA4_1009108,2025-05-23,boton_ayuda,10,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.1634
lead_000242,GA4_2009569,2025-12-09,boton_ayuda,15,0,1,Plan 50GB,plan_movil,view_item,32,6,0,0,1,desktop,email_claro,0,0.1583
lead_000243,GA4_9089743,2025-09-06,whatsapp_inbound,12,0,1,Plan 50GB,plan_movil,add_to_cart,88,2,1,2,2,mobile,google_cpc,1,0.9786
lead_000244,GA4_5585262,2025-04-20,whatsapp_inbound,11,5,1,Plan Hogar,internet_hogar,begin_checkout,154,8,0,4,1,mobile,whatsapp_link,1,0.7869
lead_000245,GA4_5209218,2025-10-04,boton_ayuda,22,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.1963
lead_000246,GA4_7377917,2025-03-09,formulario_web,9,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2382
lead_000247,GA4_6895814,2025-10-20,boton_ayuda,19,2,1,Plan 20GB,plan_movil,view_item,30,6,0,0,2,mobile,directo,1,0.4775
lead_000248,GA4_4569422,2025-10-23,boton_ayuda,22,3,1,Plan 10GB,plan_movil,add_to_cart,97,2,0,3,1,desktop,directo,1,0.5109
lead_000249,GA4_9561890,2025-08-31,boton_ayuda,2,5,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.1504
lead_000250,GA4_5719620,2025-05-05,whatsapp_inbound,18,1,1,Tablet,equipo,add_to_cart,83,7,0,1,3,desktop,email_claro,1,0.8063
lead_000251,GA4_1763107,2025-08-31,whatsapp_inbound,11,1,1,Plan 10GB,plan_movil,begin_checkout,74,3,0,3,2,mobile,google_cpc,1,0.9766
lead_000252,GA4_3708116,2025-07-28,boton_ayuda,4,6,1,Plan 10GB,plan_movil,view_item,8,2,0,0,1,mobile,google_organic,0,0.2022
lead_000253,GA4_9960531,2025-04-08,whatsapp_inbound,13,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6043
lead_000254,GA4_2173318,2025-02-18,whatsapp_inbound,21,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.831
lead_000255,GA4_6043874,2025-02-19,formulario_web,1,0,1,Plan 20GB,plan_movil,begin_checkout,8,4,0,2,0,mobile,google_cpc,1,0.7268
lead_000256,GA4_2505169,2025-12-04,boton_ayuda,17,2,1,Plan 50GB,plan_movil,view_item,27,3,0,0,3,tablet,facebook_ads,1,0.1144
lead_000257,GA4_7632115,2025-08-09,formulario_web,15,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.2904
lead_000258,GA4_3063211,2025-07-01,formulario_web,20,4,1,Plan 20GB,plan_movil,add_to_cart,13,2,0,2,1,desktop,google_cpc,1,0.8798
lead_000259,GA4_3342942,2025-08-05,whatsapp_inbound,7,0,1,Tablet,equipo,begin_checkout,16,11,0,1,0,mobile,facebook_ads,1,0.8026
lead_000260,GA4_5688532,2025-07-30,formulario_web,18,2,1,Plan 20GB,plan_movil,begin_checkout,37,5,0,1,2,tablet,facebook_ads,1,0.8874
lead_000261,GA4_8247127,2025-08-28,boton_ayuda,18,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3303
lead_000262,GA4_4537478,2025-01-28,whatsapp_inbound,18,2,1,Plan 50GB,plan_movil,add_to_cart,24,4,0,2,0,mobile,google_cpc,1,0.8723
lead_000263,GA4_9469478,2025-12-11,formulario_web,21,5,1,Plan Hogar,internet_hogar,view_item,94,6,0,0,1,mobile,google_cpc,1,0.6897
lead_000264,GA4_6340253,2025-12-01,boton_ayuda,20,2,1,iPhone 15,equipo,add_to_cart,59,7,1,2,0,mobile,google_organic,0,0.7672
lead_000265,GA4_6748465,2025-11-27,formulario_web,4,4,1,Plan 20GB,plan_movil,add_to_cart,75,6,0,2,3,desktop,facebook_ads,1,0.6346
lead_000266,GA4_5384902,2025-02-20,formulario_web,15,3,1,Plan 10GB,plan_movil,add_to_cart,71,7,1,1,2,desktop,google_organic,1,0.7943
lead_000267,GA4_8595349,2025-02-01,formulario_web,13,2,1,Plan 20GB,plan_movil,begin_checkout,17,7,1,4,1,mobile,email_claro,1,0.9276
lead_000268,GA4_5580400,2025-07-26,whatsapp_inbound,12,3,1,Plan 10GB,plan_movil,begin_checkout,13,4,0,1,0,mobile,google_cpc,1,0.9466
lead_000269,GA4_5125991,2025-06-23,whatsapp_inbound,14,2,1,Plan 100GB,plan_movil,add_to_cart,189,6,0,1,1,desktop,facebook_ads,1,0.9426
lead_000270,GA4_6396194,2025-02-25,formulario_web,13,5,1,Plan Hogar,internet_hogar,add_to_cart,66,2,0,2,0,mobile,email_claro,1,0.7323
lead_000271,GA4_6731597,2025-05-08,formulario_web,14,4,1,Plan 50GB,plan_movil,add_to_cart,22,7,1,2,0,mobile,facebook_ads,1,0.8537
lead_000272,GA4_4533682,2025-04-09,boton_ayuda,22,2,1,Motorola Edge,equipo,begin_checkout,40,8,0,1,1,mobile,email_claro,0,0.7204
lead_000273,GA4_8714152,2025-04-08,boton_ayuda,7,1,1,Plan Hogar,internet_hogar,view_item,74,12,1,0,1,mobile,directo,1,0.5913
lead_000274,GA4_6510598,2025-10-02,formulario_web,21,5,1,Plan 50GB,plan_movil,view_item,5,4,0,0,3,desktop,facebook_ads,0,0.603
lead_000275,GA4_1266331,2025-08-18,formulario_web,15,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3604
lead_000276,GA4_3243545,2025-03-13,formulario_web,17,5,1,Plan 50GB,plan_movil,add_to_cart,5,3,0,1,0,mobile,facebook_ads,0,0.6384
lead_000277,GA4_1034351,2025-08-05,formulario_web,20,5,1,Plan 50GB,plan_movil,add_to_cart,8,4,0,1,2,mobile,google_organic,1,0.8476
lead_000278,GA4_8994829,2025-04-04,formulario_web,13,6,1,Plan 100GB,plan_movil,view_item,6,5,0,0,0,mobile,google_cpc,0,0.618
lead_000279,GA4_1071793,2025-05-23,formulario_web,14,2,1,Plan Hogar,internet_hogar,view_item,31,8,0,0,1,desktop,directo,1,0.5424
lead_000280,GA4_1160702,2025-08-25,boton_ayuda,13,4,1,Plan 20GB,plan_movil,view_item,16,3,0,0,3,desktop,google_cpc,0,0.3807
lead_000281,GA4_3911451,2025-05-08,whatsapp_inbound,13,6,1,Plan 10GB,plan_movil,add_to_cart,5,5,0,3,2,mobile,email_claro,1,0.9116
lead_000282,GA4_7931725,2025-02-08,whatsapp_inbound,21,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6742
lead_000283,GA4_9203667,2025-08-15,whatsapp_inbound,20,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.6096
lead_000284,GA4_7589940,2025-10-09,formulario_web,8,4,1,iPhone 15,equipo,begin_checkout,23,5,1,1,1,mobile,whatsapp_link,0,0.7329
lead_000285,GA4_2361450,2025-02-20,whatsapp_inbound,7,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5192
lead_000286,GA4_2300622,2025-01-26,formulario_web,14,2,1,Plan 10GB,plan_movil,add_to_cart,24,4,0,3,1,mobile,google_cpc,1,0.7676
lead_000287,GA4_1519213,2025-11-30,formulario_web,7,1,1,Plan 50GB,plan_movil,view_item,36,6,0,0,1,mobile,email_claro,1,0.3822
lead_000288,GA4_8468826,2025-10-04,whatsapp_inbound,17,4,1,iPhone 15,equipo,view_item,28,7,0,0,3,desktop,google_cpc,0,0.4814
lead_000289,GA4_3070570,2025-01-08,formulario_web,8,1,1,Motorola Edge,equipo,begin_checkout,5,5,0,1,2,mobile,google_cpc,0,0.7675
lead_000290,GA4_6922268,2025-02-17,whatsapp_inbound,16,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5105
lead_000291,GA4_7314548,2025-05-02,whatsapp_inbound,0,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3552
lead_000292,GA4_7005668,2025-03-27,boton_ayuda,12,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.2195
lead_000293,GA4_7488605,2025-07-28,whatsapp_inbound,18,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.6401
lead_000294,GA4_3972698,2025-09-06,whatsapp_inbound,15,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.5501
lead_000295,GA4_1141455,2025-09-04,formulario_web,22,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.189
lead_000296,GA4_3093190,2025-04-20,formulario_web,20,5,1,Plan 50GB,plan_movil,add_to_cart,12,5,0,2,6,desktop,email_claro,1,0.9387
lead_000297,GA4_8762692,2025-07-25,whatsapp_inbound,13,6,1,Plan 50GB,plan_movil,add_to_cart,30,5,0,1,3,mobile,directo,1,0.8796
lead_000298,GA4_7215633,2025-01-31,formulario_web,4,4,1,Plan 20GB,plan_movil,view_item,17,3,1,0,2,mobile,email_claro,1,0.6784
lead_000299,GA4_4237849,2025-03-26,whatsapp_inbound,20,0,1,Plan 50GB,plan_movil,view_item,39,4,1,0,0,mobile,facebook_ads,1,0.8653
lead_000300,GA4_8458775,2025-07-14,whatsapp_inbound,21,6,1,Tablet,equipo,add_to_cart,12,6,0,1,3,mobile,directo,1,0.8907
lead_000301,GA4_1157090,2025-01-02,formulario_web,20,5,1,Plan 10GB,plan_movil,add_to_cart,5,6,0,1,3,desktop,directo,1,0.5939
lead_000302,GA4_4716501,2025-07-19,formulario_web,8,1,1,Plan 20GB,plan_movil,begin_checkout,117,8,1,3,0,desktop,facebook_ads,0,0.867
lead_000303,GA4_1331881,2025-05-16,formulario_web,23,1,1,Samsung A55,equipo,view_item,36,7,0,0,2,desktop,google_cpc,1,0.4383
lead_000304,GA4_5716653,2025-08-21,formulario_web,11,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2984
lead_000305,GA4_7003240,2025-05-27,boton_ayuda,19,6,1,Motorola Edge,equipo,add_to_cart,6,2,1,1,1,desktop,google_organic,1,0.6173
lead_000306,GA4_4213032,2025-08-05,formulario_web,21,6,1,Plan 50GB,plan_movil,view_item,8,3,0,0,4,desktop,directo,1,0.7873
lead_000307,GA4_2509387,2025-12-23,whatsapp_inbound,10,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3776
lead_000308,GA4_6086491,2025-10-12,formulario_web,21,1,1,Samsung A55,equipo,add_to_cart,30,4,1,2,3,mobile,directo,1,0.9274
lead_000309,GA4_4710242,2025-12-05,whatsapp_inbound,12,5,1,Plan 10GB,plan_movil,begin_checkout,106,7,0,2,1,tablet,facebook_ads,1,0.9357
lead_000310,GA4_4930196,2025-09-07,formulario_web,22,6,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.2593
lead_000311,GA4_9284734,2025-03-21,whatsapp_inbound,11,2,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.4933
lead_000312,GA4_7090115,2025-04-08,whatsapp_inbound,22,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.5397
lead_000313,GA4_1617335,2025-06-01,boton_ayuda,5,5,1,Plan 50GB,plan_movil,add_to_cart,64,16,0,1,1,mobile,google_cpc,1,0.4351
lead_000314,GA4_5710310,2025-04-22,boton_ayuda,18,3,1,iPhone 15,equipo,add_to_cart,19,7,1,2,2,mobile,google_organic,1,0.8472
lead_000315,GA4_9268447,2025-01-30,formulario_web,16,4,1,Plan 20GB,plan_movil,add_to_cart,33,4,0,3,1,mobile,facebook_ads,1,0.6274
lead_000316,GA4_4507886,2025-10-24,formulario_web,15,6,1,Plan 20GB,plan_movil,begin_checkout,62,2,0,1,1,tablet,google_cpc,1,0.7209
lead_000317,GA4_1119712,2025-10-05,whatsapp_inbound,10,3,1,Plan 10GB,plan_movil,view_item,167,7,0,0,2,mobile,directo,1,0.8838
lead_000318,GA4_4289790,2025-02-01,whatsapp_inbound,18,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7605
lead_000319,GA4_7645223,2025-06-10,whatsapp_inbound,9,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3471
lead_000320,GA4_2861373,2025-01-30,formulario_web,16,1,1,Plan 50GB,plan_movil,add_to_cart,68,5,0,1,3,mobile,google_cpc,0,0.8257
lead_000321,GA4_5653119,2025-01-26,formulario_web,11,1,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2567
lead_000322,GA4_9394071,2025-10-27,formulario_web,22,2,1,Plan 10GB,plan_movil,view_item,83,5,0,0,1,desktop,google_cpc,1,0.3717
lead_000323,GA4_9288134,2025-09-02,whatsapp_inbound,2,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2372
lead_000324,GA4_3860131,2025-09-15,boton_ayuda,10,1,1,Plan 100GB,plan_movil,view_item,49,6,0,0,2,mobile,google_cpc,1,0.4542
lead_000325,GA4_4250925,2025-09-29,formulario_web,10,4,1,Plan 20GB,plan_movil,begin_checkout,90,3,0,4,1,tablet,directo,0,0.7103
lead_000326,GA4_3944885,2025-03-22,formulario_web,13,0,1,iPhone 15,equipo,begin_checkout,32,2,0,1,0,mobile,google_organic,1,0.6906
lead_000327,GA4_2096569,2025-01-30,formulario_web,10,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.2423
lead_000328,GA4_3151617,2025-09-18,formulario_web,15,4,1,Motorola Edge,equipo,view_item,44,3,1,0,2,mobile,google_cpc,1,0.6066
lead_000329,GA4_2091346,2025-02-11,whatsapp_inbound,20,4,1,Plan 50GB,plan_movil,view_item,81,3,0,0,0,desktop,facebook_ads,0,0.7575
lead_000330,GA4_3137935,2025-04-06,whatsapp_inbound,18,6,1,iPhone 15,equipo,begin_checkout,6,3,1,1,3,mobile,whatsapp_link,1,0.9674
lead_000331,GA4_5355775,2025-02-05,formulario_web,17,6,1,Motorola Edge,equipo,add_to_cart,73,5,1,1,2,desktop,email_claro,1,0.7201
lead_000332,GA4_4824620,2025-11-01,whatsapp_inbound,7,0,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.3186
lead_000333,GA4_9775825,2025-02-04,whatsapp_inbound,18,3,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,1,0.7207
lead_000334,GA4_5602459,2025-12-12,whatsapp_inbound,9,6,1,Plan 10GB,plan_movil,begin_checkout,78,5,1,1,2,desktop,google_cpc,1,0.9793
lead_000335,GA4_4218734,2025-05-01,whatsapp_inbound,19,5,1,Plan 10GB,plan_movil,add_to_cart,7,7,0,1,2,mobile,facebook_ads,1,0.9229
lead_000336,GA4_1387847,2025-07-26,boton_ayuda,11,4,0,sin_dato,sin_dato,sin_sesion_vtex,0,0,0,0,0,mobile,directo,0,0.1216
lead_000337,GA4_9941274,2025-03-03,formulario_web,14,6,1,iPhone 15,equipo,begin_checkout,61,3,1,1,1,mobile,directo,1,0.9279
lead_000338,GA4_5243311,2025-10-19,formulario_web,12,2,1,Plan 10GB,plan_movil,begin_checkout,41,3,1,1,5,desktop,email_claro,1,0.9702
lead_000339,GA4_8615616,2025-05-07,whatsapp_inbound,20,1,1,Motorola Edge,equipo,add_to_cart,126,7,0,2,4,desktop,google_organic,1,0.9724
